id	NC1	NC10	NC100	NC101	NC102	NC11	NC12	NC13	NC14	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC27	NC28	NC29	NC3	NC30	NC31	NC32	NC33	NC34	NC35	NC36	NC37	NC38	NC39	NC4	NC40	NC41	NC42	NC43	NC44	NC45	NC46	NC47	NC48	NC49	NC5	NC50	NC51	NC52	NC53	NC54	NC55	NC56	NC57	NC58	NC59	NC6	NC60	NC61	NC62	NC63	NC64	NC65	NC66	NC67	NC68	NC69	NC7	NC70	NC71	NC72	NC73	NC74	NC75	NC76	NC77	NC78	NC79	NC8	NC80	NC81	NC82	NC83	NC84	NC85	NC86	NC87	NC88	NC89	NC9	NC90	NC91	NC92	NC93	NC94	NC95	NC96	NC97	NC98	NC99	NCFSBCneg	NCFSMFneg	NCSTBCneg	NCSTMFneg	St1	St100-St101	St102-St103	St104-St105	St106-St107	St11	St13	St15-St16	St17	St19	St21	St23-St24	St25-St26	St27-St28	St29-St30	St3-St4	St31-St32	St33-St34	St35-St36	St38	St39-St40	St41-St42	St43-St44	St45-St46	St47-St48	St49-St50	St5-St6	St51-St52	St53-St54	St55-St56	St57-St58	St59	St61-St62	St63-St64	St65-St66	St67-St68	St69-St70	St7-St8	St71-St108	St72-St73	St74-St75	St76-St77	St78-St79	St80-St81	St82-St83	St84-St85	St86-St87	St88-St89	St90-St91	St92-St93	St94-St95	St96-St97	St98-St99
MiFish_00254	0	6	0	0	0	1	1	0	2	0	0	3	10	0	11	6	2	0	0	5	5	9	0	0	0	0	1	10	2	0	8	0	0	0	12	0	7	15	9	0	0	0	0	0	0	1	10	0	3	0	3	6	5	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	4	0	0	0	0	0	4	1	0	0	3	7	8	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
MiFish_00255	0	7	0	0	0	1	3	0	4	0	0	0	17	0	18	12	7	0	0	11	8	8	0	0	0	0	0	4	10	0	19	0	0	0	14	0	10	15	6	0	0	0	0	0	0	1	20	0	3	0	10	9	8	9	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	8	0	0	0	0	7	0	0	0	0	0	15	2	0	0	5	22	10	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
MiFish_00256	0	1	0	0	0	4	1	1	0	3	0	4	0	0	1	0	0	0	10	0	0	2	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	53	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	9	0	94	0	12	1	0	0	1	0	0	0	0	0	0	11	0	0	2	0	0	0	131	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	2	1	0	37	0	1	0	15	0	0
MiFish_00257	0	2	0	0	0	0	1	0	8	0	0	1	11	0	11	4	8	0	0	11	9	9	0	0	0	0	0	1	3	0	6	0	0	0	7	0	13	21	12	0	0	0	0	0	0	0	18	0	0	0	1	6	7	12	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	3	0	0	0	0	0	8	0	0	0	4	13	9	6	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
MiFish_00258	0	4	0	0	0	0	0	0	3	0	0	0	7	0	4	3	3	0	0	6	6	1	0	0	0	0	0	3	1	0	5	0	0	0	4	0	2	3	7	0	0	0	0	0	0	1	7	0	1	0	4	2	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	3	0	0	0	0	0	1	1	0	0	3	7	5	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MiFish_00259	0	2	0	0	0	0	1	0	2	0	0	1	3	0	3	0	5	0	0	4	4	2	0	0	0	0	0	4	4	0	0	0	0	0	3	0	2	0	3	0	1	0	0	0	0	0	10	0	2	0	3	5	6	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	3	6	4	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
MiFish_00260	0	10	0	0	0	0	4	0	4	0	0	2	13	0	14	3	11	0	0	10	7	23	0	0	0	0	0	8	11	0	9	0	0	0	11	0	12	9	10	0	0	0	0	0	0	0	18	1	5	0	6	15	4	16	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	8	0	0	0	0	0	8	0	0	0	6	20	9	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
MiFish_00261	0	1	0	0	0	8	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	62	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	21	1	0
MiFish_00262	0	9	0	0	0	0	4	0	14	0	0	3	17	0	16	13	13	0	0	9	11	11	0	0	0	0	0	12	9	1	11	0	0	0	17	0	19	18	18	0	0	0	0	0	0	0	15	0	7	0	5	16	11	14	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	0	0	0	0	7	0	0	0	0	0	12	0	0	0	5	15	16	24	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
MiFish_00263	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00264	0	17	0	0	0	1	4	0	7	0	0	2	20	0	31	15	21	0	0	21	8	12	0	0	0	0	0	18	3	0	23	0	0	0	17	0	18	21	15	0	0	0	0	0	0	0	31	0	2	0	10	15	12	16	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	11	0	0	0	0	11	0	0	0	0	0	16	52	0	0	10	18	23	18	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
MiFish_00265	0	1	0	0	0	0	0	0	2	0	0	0	1	0	2	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	4	1	0	0	0	0	0	0	0	2	0	1	0	1	4	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00266	0	13	0	0	0	1	4	0	9	0	0	8	20	0	47	11	18	0	0	20	19	12	0	0	0	0	0	17	15	0	11	0	0	0	28	0	23	41	29	0	0	0	0	0	0	0	47	0	7	0	17	15	13	20	12	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	8	0	0	0	0	14	0	0	0	0	0	17	1	0	0	9	28	17	42	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
MiFish_00267	0	14	0	0	0	1	3	0	12	0	0	2	18	0	27	11	14	0	0	28	15	12	0	0	0	0	0	12	12	0	21	0	0	0	25	0	27	24	24	0	0	0	0	0	0	0	19	0	9	0	25	19	9	18	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	40	18	0	0	0	0	10	0	0	0	0	0	7	0	0	0	9	23	16	33	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
MiFish_00268	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	3	0	0	0	3	0	4	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00269	0	6	0	0	0	0	0	0	4	0	0	0	1	0	6	4	7	0	0	6	5	7	0	0	0	0	0	3	0	0	2	0	0	0	2	0	0	5	3	0	0	0	0	0	0	0	11	0	1	0	2	4	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	9	0	0	0	0	3	0	0	0	0	0	9	0	0	0	2	5	6	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00270	0	12	0	0	0	0	8	0	8	0	0	4	30	0	32	10	20	0	0	30	17	33	0	0	0	1	0	14	13	0	17	0	0	0	29	0	15	27	25	0	0	0	0	0	0	0	56	0	6	0	11	21	17	23	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	23	0	0	0	0	19	0	0	0	0	0	16	1	0	0	16	35	17	26	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
MiFish_00271	0	1	0	0	0	5	1	6	0	0	0	0	0	0	0	2	1	1	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	2	10	0	8	0	0	0	0	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00272	0	3	0	0	0	0	4	0	3	0	0	0	8	0	6	2	3	0	0	6	0	2	0	0	0	0	0	3	4	0	5	0	0	0	6	0	5	6	8	0	0	0	0	0	0	0	14	0	3	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	4	5	9	9	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
MiFish_00273	0	2	0	0	0	0	1	0	0	0	0	0	2	0	1	1	2	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00274	0	5	0	0	0	0	4	0	2	0	0	1	4	0	9	3	3	0	0	8	5	5	0	0	0	0	0	5	7	0	5	0	0	0	12	0	12	9	7	0	0	0	0	0	0	0	15	0	2	0	3	4	5	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	7	0	0	0	0	2	0	0	0	0	0	5	1	0	0	10	10	10	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
MiFish_00275	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00276	0	6	0	0	0	0	0	0	3	0	0	0	8	0	8	2	11	0	1	8	6	5	0	0	0	0	0	3	7	0	10	0	0	0	6	0	6	7	11	0	0	0	0	0	0	0	10	0	2	0	2	7	8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	4	0	0	0	0	0	3	0	0	0	1	11	11	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
MiFish_00277	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
MiFish_00278	0	3	0	0	0	0	0	0	4	0	0	1	7	0	8	2	6	0	1	6	8	4	0	0	0	0	0	4	9	0	8	0	0	0	19	0	5	13	5	1	0	0	0	0	0	0	16	0	1	0	4	9	7	15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	13	0	0	0	0	0	9	0	0	0	3	7	5	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MiFish_00279	0	15	0	0	0	0	2	0	6	0	0	1	17	0	11	15	13	0	0	13	4	13	0	0	0	0	0	7	16	0	11	1	0	0	18	0	15	9	16	0	0	0	0	0	0	0	27	0	4	0	15	12	7	7	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	16	0	0	0	0	10	0	0	0	0	0	9	0	1	0	2	19	19	19	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
MiFish_00280	0	4	0	0	0	51	1	19	1	15	0	2	0	0	3	2	0	0	1	0	0	12	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	11	0	89	1	15	11	1	1	0	0	0	0	0	0	0	61	1	0	0	0	0	0	611	0	108	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	21	6	1	0	0	0	0	0	0	0	7	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	133	0	0
MiFish_00281	0	3	0	0	0	8	1	4	0	3	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	19	1	3	2	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	171	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
MiFish_00282	0	7	0	0	0	0	3	0	8	0	0	2	8	0	23	5	11	0	0	13	15	11	0	0	0	0	0	4	8	0	12	0	0	0	10	0	9	21	13	0	0	0	0	0	0	0	20	0	3	0	8	10	5	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	1	0	0	0	0	0	8	0	0	0	9	21	13	16	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
MiFish_00283	0	5	0	0	0	0	0	0	0	0	0	5	3	0	10	4	5	0	0	5	3	4	0	0	0	0	0	1	1	0	3	0	0	0	6	0	6	6	4	0	0	0	0	0	0	0	15	0	0	0	2	7	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	1	6	0	0	0	0	0	2	0	0	0	2	1	11	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
MiFish_00284	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00285	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00286	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00287	0	6	0	0	0	0	3	0	5	0	0	2	16	0	11	7	4	0	1	6	4	9	0	0	0	0	0	6	12	0	6	0	0	0	6	0	8	11	13	0	0	0	0	0	0	0	15	0	4	0	2	9	3	8	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	7	0	0	0	0	0	6	0	0	0	4	3	4	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00288	0	3	0	0	0	3	1	4	0	0	0	2	0	0	0	1	0	0	0	0	1	9	0	0	0	1	0	1	1	0	2	0	0	1	2	5	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	31	0	1	0	4	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	37	0	6	2	0	2	0	0	2	0	1	4	0	11	0	1	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00289	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00290	0	10	0	0	0	0	12	0	31	0	0	4	30	0	40	12	37	0	1	30	33	16	0	0	0	0	0	21	19	0	14	0	0	0	45	0	33	35	28	0	0	0	0	0	0	0	62	0	9	0	31	36	27	30	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	16	0	0	0	1	19	0	0	0	0	0	22	3	0	0	11	38	30	23	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
MiFish_00291	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00292	0	2	0	0	0	0	0	0	3	0	0	2	8	0	6	3	2	0	0	5	6	4	0	0	0	0	0	1	1	0	3	0	0	0	6	0	1	6	3	0	0	0	0	0	0	0	7	0	2	0	2	4	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	4	0	0	0	0	3	0	0	0	0	3	8	6	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00293	0	1	0	0	0	0	0	0	1	1	0	0	2	1	6	1	5	0	0	2	1	8	0	0	0	0	0	2	1	0	1	0	0	0	1	0	3	3	1	0	0	0	0	0	0	0	3	0	0	0	2	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	2	6	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
